epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,38.742,0.43566,0.74376,0.83935,0.98308,1,0.995,0.82079,0.74962,0.6144,0.84096,0.000779,0.000779,0.000779
187,38.9253,0.67112,0.93646,0.96945,0.98308,1,0.995,0.82079,0.74962,0.6144,0.84096,0.0007724,0.0007724,0.0007724
188,39.1162,0.57441,0.71238,0.82535,0.98308,1,0.995,0.84554,0.69571,0.64934,0.84514,0.0007658,0.0007658,0.0007658
189,39.2995,0.51944,0.73641,0.80792,0.98308,1,0.995,0.84554,0.69571,0.64934,0.84514,0.0007592,0.0007592,0.0007592
190,39.4841,0.65892,0.76009,0.84748,0.98308,1,0.995,0.84554,0.69571,0.64934,0.84514,0.0007526,0.0007526,0.0007526
191,39.6643,0.51901,0.69708,0.8171,0.98308,1,0.995,0.84554,0.69571,0.64934,0.84514,0.000746,0.000746,0.000746
192,39.8525,0.69076,0.7923,0.86283,0.98363,1,0.995,0.84554,0.64821,0.6752,0.8348,0.0007394,0.0007394,0.0007394
193,40.0266,0.45851,0.67565,0.80766,0.98363,1,0.995,0.84554,0.64821,0.6752,0.8348,0.0007328,0.0007328,0.0007328
194,40.2089,0.61375,0.76672,0.8836,0.98363,1,0.995,0.84554,0.64821,0.6752,0.8348,0.0007262,0.0007262,0.0007262
195,40.3846,0.61257,0.76364,0.83948,0.98363,1,0.995,0.84554,0.64821,0.6752,0.8348,0.0007196,0.0007196,0.0007196
196,40.5678,0.57144,0.73598,0.85544,0.98355,1,0.995,0.8955,0.63778,0.60631,0.83459,0.000713,0.000713,0.000713
197,40.8279,0.59638,0.76193,0.81842,0.98355,1,0.995,0.8955,0.63778,0.60631,0.83459,0.0007064,0.0007064,0.0007064
198,41.0011,0.52412,0.69462,0.78487,0.98355,1,0.995,0.8955,0.63778,0.60631,0.83459,0.0006998,0.0006998,0.0006998
199,41.179,0.51098,0.68983,0.82008,0.98355,1,0.995,0.8955,0.63778,0.60631,0.83459,0.0006932,0.0006932,0.0006932
200,41.3634,0.55974,0.91122,0.87748,0.98366,1,0.995,0.84554,0.6403,0.56692,0.8457,0.0006866,0.0006866,0.0006866
201,41.5379,0.5501,0.75795,0.87271,0.98366,1,0.995,0.84554,0.6403,0.56692,0.8457,0.00068,0.00068,0.00068
202,41.7118,0.55723,0.73311,0.92719,0.98366,1,0.995,0.84554,0.6403,0.56692,0.8457,0.0006734,0.0006734,0.0006734
203,41.8879,0.49195,0.80082,0.87385,0.98366,1,0.995,0.84554,0.6403,0.56692,0.8457,0.0006668,0.0006668,0.0006668
204,42.0732,0.59412,0.77154,0.89391,0.98403,1,0.995,0.84554,0.62778,0.58183,0.84723,0.0006602,0.0006602,0.0006602
205,42.2472,0.7579,0.93879,0.93797,0.98403,1,0.995,0.84554,0.62778,0.58183,0.84723,0.0006536,0.0006536,0.0006536
206,42.4203,0.6362,0.91964,0.82782,0.98403,1,0.995,0.84554,0.62778,0.58183,0.84723,0.000647,0.000647,0.000647
207,42.5951,0.59925,0.7624,0.86475,0.98403,1,0.995,0.84554,0.62778,0.58183,0.84723,0.0006404,0.0006404,0.0006404
208,42.8537,0.66886,0.74069,0.91321,0.9837,1,0.995,0.94504,0.5803,0.58543,0.84892,0.0006338,0.0006338,0.0006338
209,43.0344,0.62408,0.81912,0.89291,0.9837,1,0.995,0.94504,0.5803,0.58543,0.84892,0.0006272,0.0006272,0.0006272
210,43.2217,0.53552,0.76148,0.89721,0.9837,1,0.995,0.94504,0.5803,0.58543,0.84892,0.0006206,0.0006206,0.0006206
211,43.4007,0.59162,0.70645,0.90622,0.9837,1,0.995,0.94504,0.5803,0.58543,0.84892,0.000614,0.000614,0.000614
212,43.59,0.54029,0.71039,0.81985,0.98291,1,0.995,0.94504,0.5708,0.58004,0.84499,0.0006074,0.0006074,0.0006074
213,43.7719,0.5519,0.80667,0.84911,0.98291,1,0.995,0.94504,0.5708,0.58004,0.84499,0.0006008,0.0006008,0.0006008
214,43.9543,0.53186,0.72684,0.80561,0.98291,1,0.995,0.94504,0.5708,0.58004,0.84499,0.0005942,0.0005942,0.0005942
215,44.1337,0.49731,0.8276,0.88708,0.98291,1,0.995,0.94504,0.5708,0.58004,0.84499,0.0005876,0.0005876,0.0005876
216,44.3221,0.69366,0.866,0.86524,0.98275,1,0.995,0.8955,0.54404,0.59021,0.84036,0.000581,0.000581,0.000581
217,44.5018,0.49229,0.66417,0.84155,0.98275,1,0.995,0.8955,0.54404,0.59021,0.84036,0.0005744,0.0005744,0.0005744
218,44.7507,0.44612,0.69588,0.8277,0.98275,1,0.995,0.8955,0.54404,0.59021,0.84036,0.0005678,0.0005678,0.0005678
219,44.9223,0.51465,0.70651,0.785,0.98275,1,0.995,0.8955,0.54404,0.59021,0.84036,0.0005612,0.0005612,0.0005612
220,45.1093,0.5654,0.68146,0.87345,0.98314,1,0.995,0.89508,0.57057,0.70026,0.86698,0.0005546,0.0005546,0.0005546
221,45.2819,0.4859,0.64719,0.84905,0.98314,1,0.995,0.89508,0.57057,0.70026,0.86698,0.000548,0.000548,0.000548
222,45.4593,0.46683,0.59983,0.78066,0.98314,1,0.995,0.89508,0.57057,0.70026,0.86698,0.0005414,0.0005414,0.0005414
223,45.6369,0.43423,0.67909,0.83339,0.98314,1,0.995,0.89508,0.57057,0.70026,0.86698,0.0005348,0.0005348,0.0005348
224,45.824,0.52444,0.74137,0.81583,0.98348,1,0.995,0.84554,0.59349,0.70452,0.86809,0.0005282,0.0005282,0.0005282
225,45.9983,0.48495,0.63387,0.84301,0.98348,1,0.995,0.84554,0.59349,0.70452,0.86809,0.0005216,0.0005216,0.0005216
226,46.1734,0.45809,0.65706,0.85505,0.98348,1,0.995,0.84554,0.59349,0.70452,0.86809,0.000515,0.000515,0.000515
227,46.3475,0.51484,0.64567,0.86259,0.98348,1,0.995,0.84554,0.59349,0.70452,0.86809,0.0005084,0.0005084,0.0005084
228,46.5314,0.49003,0.7746,0.88458,0.98357,1,0.995,0.995,0.56229,0.70263,0.86232,0.0005018,0.0005018,0.0005018
229,46.7907,0.48863,0.68015,0.82937,0.98357,1,0.995,0.995,0.56229,0.70263,0.86232,0.0004952,0.0004952,0.0004952
230,46.97,0.49458,0.60767,0.86818,0.98357,1,0.995,0.995,0.56229,0.70263,0.86232,0.0004886,0.0004886,0.0004886
231,47.1514,0.55867,0.97448,0.9657,0.98357,1,0.995,0.995,0.56229,0.70263,0.86232,0.000482,0.000482,0.000482
232,47.3403,0.49398,0.5923,0.77939,0.9831,1,0.995,0.94504,0.51655,0.65577,0.84123,0.0004754,0.0004754,0.0004754
233,47.5155,0.44211,0.64306,0.76752,0.9831,1,0.995,0.94504,0.51655,0.65577,0.84123,0.0004688,0.0004688,0.0004688
234,47.6889,0.42987,0.68005,0.79201,0.9831,1,0.995,0.94504,0.51655,0.65577,0.84123,0.0004622,0.0004622,0.0004622
235,47.8607,0.51265,0.72142,0.94586,0.9831,1,0.995,0.94504,0.51655,0.65577,0.84123,0.0004556,0.0004556,0.0004556
236,48.0472,0.4733,0.64112,0.8605,0.98319,1,0.995,0.94504,0.47351,0.59394,0.82442,0.000449,0.000449,0.000449
237,48.2192,0.49348,0.74314,0.83619,0.98319,1,0.995,0.94504,0.47351,0.59394,0.82442,0.0004424,0.0004424,0.0004424
238,48.3921,0.55839,0.74385,0.85234,0.98319,1,0.995,0.94504,0.47351,0.59394,0.82442,0.0004358,0.0004358,0.0004358
239,48.5664,0.42201,0.61242,0.8562,0.98319,1,0.995,0.94504,0.47351,0.59394,0.82442,0.0004292,0.0004292,0.0004292
240,48.83,0.41579,0.60949,0.82163,0.98306,1,0.995,0.8955,0.50298,0.53739,0.82593,0.0004226,0.0004226,0.0004226
241,49.0082,0.37787,0.56389,0.81289,0.98306,1,0.995,0.8955,0.50298,0.53739,0.82593,0.000416,0.000416,0.000416
242,49.1828,0.47037,0.77729,0.84794,0.98306,1,0.995,0.8955,0.50298,0.53739,0.82593,0.0004094,0.0004094,0.0004094
243,49.355,0.52375,0.64379,0.83996,0.98306,1,0.995,0.8955,0.50298,0.53739,0.82593,0.0004028,0.0004028,0.0004028
244,49.5409,0.46625,0.65626,0.84893,0.9829,1,0.995,0.8955,0.52524,0.5516,0.82381,0.0003962,0.0003962,0.0003962
245,49.7143,0.39401,0.66735,0.7765,0.9829,1,0.995,0.8955,0.52524,0.5516,0.82381,0.0003896,0.0003896,0.0003896
246,49.8885,0.44536,0.62527,0.83738,0.9829,1,0.995,0.8955,0.52524,0.5516,0.82381,0.000383,0.000383,0.000383
247,50.069,0.41967,0.61614,0.82147,0.9829,1,0.995,0.8955,0.52524,0.5516,0.82381,0.0003764,0.0003764,0.0003764
248,50.2544,0.43089,0.63842,0.76764,0.98289,1,0.995,0.8955,0.5357,0.54516,0.8238,0.0003698,0.0003698,0.0003698
249,50.4306,0.37988,0.6171,0.80255,0.98289,1,0.995,0.8955,0.5357,0.54516,0.8238,0.0003632,0.0003632,0.0003632
250,50.6919,0.39896,0.66401,0.85148,0.98289,1,0.995,0.8955,0.5357,0.54516,0.8238,0.0003566,0.0003566,0.0003566
251,50.8672,0.36867,0.66537,0.76342,0.98289,1,0.995,0.8955,0.5357,0.54516,0.8238,0.00035,0.00035,0.00035
252,51.051,0.43505,0.64109,0.88154,0.98303,1,0.995,0.8955,0.55005,0.51771,0.82067,0.0003434,0.0003434,0.0003434
253,51.2307,0.44425,0.62181,0.83958,0.98303,1,0.995,0.8955,0.55005,0.51771,0.82067,0.0003368,0.0003368,0.0003368
254,51.4032,0.43044,0.58452,0.82763,0.98303,1,0.995,0.8955,0.55005,0.51771,0.82067,0.0003302,0.0003302,0.0003302
255,51.5761,0.4163,0.62558,0.86686,0.98303,1,0.995,0.8955,0.55005,0.51771,0.82067,0.0003236,0.0003236,0.0003236
256,51.7598,0.35003,0.61933,0.7315,0.98286,1,0.995,0.8955,0.56344,0.48752,0.82081,0.000317,0.000317,0.000317
257,51.9338,0.41023,0.72143,0.774,0.98286,1,0.995,0.8955,0.56344,0.48752,0.82081,0.0003104,0.0003104,0.0003104
258,52.1098,0.4317,0.71906,0.85496,0.98286,1,0.995,0.8955,0.56344,0.48752,0.82081,0.0003038,0.0003038,0.0003038
259,52.2905,0.40445,0.61583,0.85891,0.98286,1,0.995,0.8955,0.56344,0.48752,0.82081,0.0002972,0.0002972,0.0002972
260,52.4785,0.47358,0.73724,0.79035,0.9831,1,0.995,0.8955,0.57917,0.52827,0.82496,0.0002906,0.0002906,0.0002906
261,52.7333,0.50564,0.74747,0.83226,0.9831,1,0.995,0.8955,0.57917,0.52827,0.82496,0.000284,0.000284,0.000284
262,52.9112,0.56082,0.68972,0.80927,0.9831,1,0.995,0.8955,0.57917,0.52827,0.82496,0.0002774,0.0002774,0.0002774
263,53.0843,0.48675,0.61004,0.80353,0.9831,1,0.995,0.8955,0.57917,0.52827,0.82496,0.0002708,0.0002708,0.0002708
264,53.2687,0.53479,0.64472,0.80878,0.98328,1,0.995,0.8955,0.62228,0.5469,0.83858,0.0002642,0.0002642,0.0002642
265,53.4465,0.48097,0.75324,0.82,0.98328,1,0.995,0.8955,0.62228,0.5469,0.83858,0.0002576,0.0002576,0.0002576
266,53.6197,0.33583,0.62135,0.83127,0.98328,1,0.995,0.8955,0.62228,0.5469,0.83858,0.000251,0.000251,0.000251
267,53.7937,0.49416,0.69049,0.84789,0.98328,1,0.995,0.8955,0.62228,0.5469,0.83858,0.0002444,0.0002444,0.0002444
268,53.9766,0.42355,0.62603,0.86588,0.98305,1,0.995,0.8955,0.64312,0.54993,0.85093,0.0002378,0.0002378,0.0002378
269,54.1489,0.39157,0.61556,0.7483,0.98305,1,0.995,0.8955,0.64312,0.54993,0.85093,0.0002312,0.0002312,0.0002312
270,54.3337,0.37769,0.60591,0.81812,0.98305,1,0.995,0.8955,0.64312,0.54993,0.85093,0.0002246,0.0002246,0.0002246
271,54.5132,0.40245,0.58953,0.80081,0.98305,1,0.995,0.8955,0.64312,0.54993,0.85093,0.000218,0.000218,0.000218
272,54.7708,0.35552,0.59735,0.8489,0.98301,1,0.995,0.8955,0.63179,0.52693,0.84968,0.0002114,0.0002114,0.0002114
273,54.9412,0.38641,0.57933,0.83438,0.98301,1,0.995,0.8955,0.63179,0.52693,0.84968,0.0002048,0.0002048,0.0002048
274,55.1179,0.35271,0.71685,0.81535,0.98301,1,0.995,0.8955,0.63179,0.52693,0.84968,0.0001982,0.0001982,0.0001982
275,55.2899,0.37897,0.57379,0.75706,0.98301,1,0.995,0.8955,0.63179,0.52693,0.84968,0.0001916,0.0001916,0.0001916
276,55.4745,0.36904,0.61124,0.88979,0.98284,1,0.995,0.8955,0.60746,0.51555,0.84275,0.000185,0.000185,0.000185
277,55.6468,0.45944,0.65579,0.82922,0.98284,1,0.995,0.8955,0.60746,0.51555,0.84275,0.0001784,0.0001784,0.0001784
278,55.8223,0.47984,0.66912,0.80149,0.98284,1,0.995,0.8955,0.60746,0.51555,0.84275,0.0001718,0.0001718,0.0001718
279,55.997,0.42001,0.62674,0.81144,0.98284,1,0.995,0.8955,0.60746,0.51555,0.84275,0.0001652,0.0001652,0.0001652
280,56.1773,0.38401,0.64029,0.8113,0.98255,1,0.995,0.8955,0.58492,0.5208,0.85214,0.0001586,0.0001586,0.0001586
281,56.3534,0.42618,0.65495,0.84682,0.98255,1,0.995,0.8955,0.58492,0.5208,0.85214,0.000152,0.000152,0.000152
282,56.6047,0.43105,0.68335,0.77334,0.98255,1,0.995,0.8955,0.58492,0.5208,0.85214,0.0001454,0.0001454,0.0001454
283,56.7834,0.4467,0.58296,0.85884,0.98255,1,0.995,0.8955,0.58492,0.5208,0.85214,0.0001388,0.0001388,0.0001388
284,56.9654,0.39176,0.5537,0.77573,0.98273,1,0.995,0.8955,0.55684,0.51676,0.84914,0.0001322,0.0001322,0.0001322
285,57.1393,0.30924,0.59673,0.80855,0.98273,1,0.995,0.8955,0.55684,0.51676,0.84914,0.0001256,0.0001256,0.0001256
286,57.3134,0.35701,0.56415,0.78706,0.98273,1,0.995,0.8955,0.55684,0.51676,0.84914,0.000119,0.000119,0.000119
287,57.4877,0.44749,0.5733,0.78801,0.98273,1,0.995,0.8955,0.55684,0.51676,0.84914,0.0001124,0.0001124,0.0001124
288,57.6695,0.37032,0.57579,0.80117,0.98272,1,0.995,0.8955,0.55718,0.51375,0.8482,0.0001058,0.0001058,0.0001058
289,57.8441,0.34749,0.55595,0.78198,0.98272,1,0.995,0.8955,0.55718,0.51375,0.8482,9.92e-05,9.92e-05,9.92e-05
290,58.0196,0.3431,0.59406,0.82905,0.98272,1,0.995,0.8955,0.55718,0.51375,0.8482,9.26e-05,9.26e-05,9.26e-05
291,58.5211,0.32499,0.71756,0.81577,0.98272,1,0.995,0.8955,0.55718,0.51375,0.8482,8.6e-05,8.6e-05,8.6e-05
292,58.7485,0.35229,0.77459,0.78051,0.98248,1,0.995,0.8955,0.56258,0.49695,0.85,7.94e-05,7.94e-05,7.94e-05
293,59.0375,0.35568,0.73556,0.79311,0.98248,1,0.995,0.8955,0.56258,0.49695,0.85,7.28e-05,7.28e-05,7.28e-05
294,59.2216,0.3879,0.77023,0.79445,0.98248,1,0.995,0.8955,0.56258,0.49695,0.85,6.62e-05,6.62e-05,6.62e-05
295,59.3972,0.30361,0.70755,0.7486,0.98248,1,0.995,0.8955,0.56258,0.49695,0.85,5.96e-05,5.96e-05,5.96e-05
296,59.5836,0.32725,0.74484,0.83231,0.98242,1,0.995,0.8955,0.57266,0.4921,0.85389,5.3e-05,5.3e-05,5.3e-05
297,59.7653,0.35678,0.71844,0.84439,0.98242,1,0.995,0.8955,0.57266,0.4921,0.85389,4.64e-05,4.64e-05,4.64e-05
298,59.9386,0.35654,0.70245,0.77003,0.98242,1,0.995,0.8955,0.57266,0.4921,0.85389,3.98e-05,3.98e-05,3.98e-05
299,60.117,0.35106,0.70489,0.87073,0.98242,1,0.995,0.8955,0.57266,0.4921,0.85389,3.32e-05,3.32e-05,3.32e-05
300,60.3096,0.37728,0.72599,0.84928,0.98268,1,0.995,0.8955,0.57184,0.48574,0.85694,2.66e-05,2.66e-05,2.66e-05
